:START_ID(User)	:END_ID(Circle)	:TYPE
2048	1912_circle_20	IN_CIRCLE
1941	1912_circle_20	IN_CIRCLE
2201	1912_circle_20	IN_CIRCLE
2267	1912_circle_20	IN_CIRCLE
2576	1912_circle_20	IN_CIRCLE
2619	1912_circle_20	IN_CIRCLE
2564	1912_circle_20	IN_CIRCLE
2409	1912_circle_20	IN_CIRCLE
2482	1912_circle_20	IN_CIRCLE
2623	1912_circle_20	IN_CIRCLE
2309	1912_circle_20	IN_CIRCLE
2206	1912_circle_20	IN_CIRCLE
2539	1912_circle_20	IN_CIRCLE
2631	1912_circle_20	IN_CIRCLE
2370	1912_circle_20	IN_CIRCLE
2359	1912_circle_20	IN_CIRCLE
2059	1912_circle_20	IN_CIRCLE
2404	1912_circle_20	IN_CIRCLE
2326	1912_circle_20	IN_CIRCLE
2574	1912_circle_20	IN_CIRCLE
2037	1912_circle_20	IN_CIRCLE
2601	1912_circle_20	IN_CIRCLE
2646	1912_circle_20	IN_CIRCLE
2095	1912_circle_20	IN_CIRCLE
2188	1912_circle_20	IN_CIRCLE
2433	1912_circle_20	IN_CIRCLE
2307	1912_circle_20	IN_CIRCLE
2083	1912_circle_20	IN_CIRCLE
2323	1912_circle_20	IN_CIRCLE
2354	1912_circle_20	IN_CIRCLE
2376	1912_circle_20	IN_CIRCLE
2340	1912_circle_20	IN_CIRCLE
2150	1912_circle_20	IN_CIRCLE
2468	1912_circle_20	IN_CIRCLE
2394	1912_circle_21	IN_CIRCLE
2282	1912_circle_21	IN_CIRCLE
2072	1912_circle_21	IN_CIRCLE
2110	1912_circle_21	IN_CIRCLE
2458	1912_circle_21	IN_CIRCLE
2053	1912_circle_21	IN_CIRCLE
2075	1912_circle_21	IN_CIRCLE
2294	1912_circle_21	IN_CIRCLE
2054	1912_circle_21	IN_CIRCLE
2479	1912_circle_21	IN_CIRCLE
2177	1912_circle_21	IN_CIRCLE
2384	1912_circle_21	IN_CIRCLE
2509	1912_circle_21	IN_CIRCLE
2221	1912_circle_21	IN_CIRCLE
2377	1912_circle_21	IN_CIRCLE
2652	1912_circle_21	IN_CIRCLE
2501	1912_circle_21	IN_CIRCLE
2003	1912_circle_21	IN_CIRCLE
2451	1912_circle_21	IN_CIRCLE
2161	1912_circle_21	IN_CIRCLE
2511	1912_circle_21	IN_CIRCLE
2333	1912_circle_21	IN_CIRCLE
2438	1912_circle_21	IN_CIRCLE
2002	1912_circle_21	IN_CIRCLE
2222	1912_circle_21	IN_CIRCLE
563	1912_circle_21	IN_CIRCLE
2415	1912_circle_21	IN_CIRCLE
1981	1912_circle_21	IN_CIRCLE
2280	1912_circle_21	IN_CIRCLE
1947	1912_circle_21	IN_CIRCLE
1939	1912_circle_21	IN_CIRCLE
2252	1912_circle_21	IN_CIRCLE
2344	1912_circle_21	IN_CIRCLE
2396	1912_circle_21	IN_CIRCLE
2132	1912_circle_21	IN_CIRCLE
2235	1912_circle_21	IN_CIRCLE
2432	1912_circle_21	IN_CIRCLE
2062	1912_circle_21	IN_CIRCLE
2328	1912_circle_21	IN_CIRCLE
2568	1912_circle_21	IN_CIRCLE
2434	1912_circle_21	IN_CIRCLE
2081	1912_circle_21	IN_CIRCLE
2301	1912_circle_21	IN_CIRCLE
2327	1912_circle_21	IN_CIRCLE
2399	1912_circle_21	IN_CIRCLE
428	1912_circle_21	IN_CIRCLE
1970	1912_circle_21	IN_CIRCLE
1967	1912_circle_21	IN_CIRCLE
2111	1912_circle_21	IN_CIRCLE
58	1912_circle_21	IN_CIRCLE
2274	1912_circle_21	IN_CIRCLE
2603	1912_circle_21	IN_CIRCLE
2101	1912_circle_21	IN_CIRCLE
1959	1912_circle_21	IN_CIRCLE
2199	1912_circle_21	IN_CIRCLE
2096	1912_circle_21	IN_CIRCLE
2617	1912_circle_21	IN_CIRCLE
2390	1912_circle_21	IN_CIRCLE
2243	1912_circle_21	IN_CIRCLE
2537	1912_circle_21	IN_CIRCLE
2283	1912_circle_22	IN_CIRCLE
2283	1912_circle_23	IN_CIRCLE
2431	1912_circle_23	IN_CIRCLE
2321	1912_circle_23	IN_CIRCLE
2114	1912_circle_23	IN_CIRCLE
2034	1912_circle_23	IN_CIRCLE
2260	1912_circle_23	IN_CIRCLE
1952	1912_circle_23	IN_CIRCLE
2106	1912_circle_24	IN_CIRCLE
2106	1912_circle_25	IN_CIRCLE
2241	1912_circle_26	IN_CIRCLE
1985	1912_circle_26	IN_CIRCLE
2512	1912_circle_26	IN_CIRCLE
2062	1912_circle_26	IN_CIRCLE
1959	1912_circle_26	IN_CIRCLE
2398	1912_circle_27	IN_CIRCLE
2320	1912_circle_27	IN_CIRCLE
2259	1912_circle_27	IN_CIRCLE
2622	1912_circle_27	IN_CIRCLE
2349	1912_circle_27	IN_CIRCLE
2426	1912_circle_27	IN_CIRCLE
2513	1912_circle_27	IN_CIRCLE
2444	1912_circle_27	IN_CIRCLE
2486	1912_circle_27	IN_CIRCLE
2255	1912_circle_27	IN_CIRCLE
2170	1912_circle_27	IN_CIRCLE
2515	1912_circle_27	IN_CIRCLE
2401	1912_circle_27	IN_CIRCLE
1992	1912_circle_27	IN_CIRCLE
2399	1912_circle_27	IN_CIRCLE
2650	1912_circle_27	IN_CIRCLE
2466	1912_circle_27	IN_CIRCLE
2076	1912_circle_27	IN_CIRCLE
1988	1912_circle_27	IN_CIRCLE
2376	1912_circle_27	IN_CIRCLE
2468	1912_circle_28	IN_CIRCLE
2057	1912_circle_29	IN_CIRCLE
2385	1912_circle_29	IN_CIRCLE
1987	1912_circle_29	IN_CIRCLE
1959	1912_circle_29	IN_CIRCLE
2215	1912_circle_29	IN_CIRCLE
563	1912_circle_30	IN_CIRCLE
428	1912_circle_30	IN_CIRCLE
1967	1912_circle_30	IN_CIRCLE
58	1912_circle_30	IN_CIRCLE
1980	1912_circle_31	IN_CIRCLE
2121	1912_circle_31	IN_CIRCLE
1958	1912_circle_31	IN_CIRCLE
1957	1912_circle_31	IN_CIRCLE
2365	1912_circle_31	IN_CIRCLE
2395	1912_circle_31	IN_CIRCLE
2061	1912_circle_31	IN_CIRCLE
2218	1912_circle_31	IN_CIRCLE
2518	1912_circle_31	IN_CIRCLE
1973	1912_circle_31	IN_CIRCLE
1972	1912_circle_31	IN_CIRCLE
1943	1912_circle_31	IN_CIRCLE
2225	1912_circle_31	IN_CIRCLE
2376	1912_circle_31	IN_CIRCLE
2443	1912_circle_32	IN_CIRCLE
2595	1912_circle_32	IN_CIRCLE
2457	1912_circle_32	IN_CIRCLE
2527	1912_circle_32	IN_CIRCLE
2483	1912_circle_32	IN_CIRCLE
2588	1912_circle_32	IN_CIRCLE
2629	1912_circle_33	IN_CIRCLE
2042	1912_circle_33	IN_CIRCLE
2436	1912_circle_33	IN_CIRCLE
2292	1912_circle_33	IN_CIRCLE
2635	1912_circle_33	IN_CIRCLE
2278	1912_circle_33	IN_CIRCLE
2302	1912_circle_33	IN_CIRCLE
2544	1912_circle_33	IN_CIRCLE
2463	1912_circle_33	IN_CIRCLE
136	1912_circle_33	IN_CIRCLE
2143	1912_circle_33	IN_CIRCLE
2128	1912_circle_33	IN_CIRCLE
2535	1912_circle_34	IN_CIRCLE
2481	1912_circle_34	IN_CIRCLE
2570	1912_circle_34	IN_CIRCLE
2094	1912_circle_34	IN_CIRCLE
1961	1912_circle_34	IN_CIRCLE
2245	1912_circle_34	IN_CIRCLE
2126	1912_circle_34	IN_CIRCLE
2301	1912_circle_34	IN_CIRCLE
2167	1912_circle_34	IN_CIRCLE
2487	1912_circle_34	IN_CIRCLE
2598	1912_circle_35	IN_CIRCLE
1577	1912_circle_35	IN_CIRCLE
2292	1912_circle_35	IN_CIRCLE
2268	1912_circle_35	IN_CIRCLE
2518	1912_circle_35	IN_CIRCLE
1961	1912_circle_35	IN_CIRCLE
2491	1912_circle_35	IN_CIRCLE
2081	1912_circle_35	IN_CIRCLE
1465	1912_circle_35	IN_CIRCLE
2149	1912_circle_35	IN_CIRCLE
2128	1912_circle_35	IN_CIRCLE
2402	1912_circle_36	IN_CIRCLE
2099	1912_circle_36	IN_CIRCLE
2605	1912_circle_36	IN_CIRCLE
2413	1912_circle_36	IN_CIRCLE
1956	1912_circle_36	IN_CIRCLE
1915	1912_circle_36	IN_CIRCLE
2066	1912_circle_36	IN_CIRCLE
2517	1912_circle_36	IN_CIRCLE
2422	1912_circle_36	IN_CIRCLE
2177	1912_circle_36	IN_CIRCLE
2263	1912_circle_36	IN_CIRCLE
2371	1912_circle_36	IN_CIRCLE
2256	1912_circle_36	IN_CIRCLE
2057	1912_circle_36	IN_CIRCLE
2529	1912_circle_36	IN_CIRCLE
2026	1912_circle_36	IN_CIRCLE
2445	1912_circle_36	IN_CIRCLE
2502	1912_circle_36	IN_CIRCLE
2431	1912_circle_36	IN_CIRCLE
2534	1912_circle_36	IN_CIRCLE
2082	1912_circle_36	IN_CIRCLE
2524	1912_circle_36	IN_CIRCLE
2531	1912_circle_36	IN_CIRCLE
2227	1912_circle_36	IN_CIRCLE
2614	1912_circle_36	IN_CIRCLE
2454	1912_circle_36	IN_CIRCLE
2349	1912_circle_36	IN_CIRCLE
2400	1912_circle_36	IN_CIRCLE
2113	1912_circle_36	IN_CIRCLE
2513	1912_circle_36	IN_CIRCLE
2358	1912_circle_36	IN_CIRCLE
2632	1912_circle_36	IN_CIRCLE
2441	1912_circle_36	IN_CIRCLE
2129	1912_circle_36	IN_CIRCLE
2389	1912_circle_36	IN_CIRCLE
2010	1912_circle_36	IN_CIRCLE
2345	1912_circle_36	IN_CIRCLE
2497	1912_circle_36	IN_CIRCLE
2450	1912_circle_36	IN_CIRCLE
2100	1912_circle_36	IN_CIRCLE
2065	1912_circle_36	IN_CIRCLE
2291	1912_circle_36	IN_CIRCLE
2355	1912_circle_36	IN_CIRCLE
2251	1912_circle_36	IN_CIRCLE
2252	1912_circle_36	IN_CIRCLE
2298	1912_circle_36	IN_CIRCLE
2036	1912_circle_36	IN_CIRCLE
2270	1912_circle_36	IN_CIRCLE
1987	1912_circle_36	IN_CIRCLE
2312	1912_circle_36	IN_CIRCLE
1977	1912_circle_36	IN_CIRCLE
2249	1912_circle_36	IN_CIRCLE
2448	1912_circle_36	IN_CIRCLE
2295	1912_circle_36	IN_CIRCLE
2628	1912_circle_36	IN_CIRCLE
2230	1912_circle_36	IN_CIRCLE
2051	1912_circle_36	IN_CIRCLE
2544	1912_circle_36	IN_CIRCLE
2568	1912_circle_36	IN_CIRCLE
2169	1912_circle_36	IN_CIRCLE
2514	1912_circle_36	IN_CIRCLE
2288	1912_circle_36	IN_CIRCLE
2214	1912_circle_36	IN_CIRCLE
2130	1912_circle_36	IN_CIRCLE
2530	1912_circle_36	IN_CIRCLE
2449	1912_circle_36	IN_CIRCLE
2067	1912_circle_36	IN_CIRCLE
2265	1912_circle_36	IN_CIRCLE
1952	1912_circle_36	IN_CIRCLE
2137	1912_circle_36	IN_CIRCLE
2488	1912_circle_36	IN_CIRCLE
2528	1912_circle_36	IN_CIRCLE
2215	1912_circle_36	IN_CIRCLE
1913	1912_circle_36	IN_CIRCLE
2128	1912_circle_36	IN_CIRCLE
2003	1912_circle_37	IN_CIRCLE
2222	1912_circle_37	IN_CIRCLE
2415	1912_circle_37	IN_CIRCLE
2318	1912_circle_37	IN_CIRCLE
1970	1912_circle_37	IN_CIRCLE
2394	1912_circle_38	IN_CIRCLE
2367	1912_circle_38	IN_CIRCLE
2336	1912_circle_38	IN_CIRCLE
2282	1912_circle_38	IN_CIRCLE
2138	1912_circle_38	IN_CIRCLE
2283	1912_circle_38	IN_CIRCLE
2072	1912_circle_38	IN_CIRCLE
2629	1912_circle_38	IN_CIRCLE
2398	1912_circle_38	IN_CIRCLE
2458	1912_circle_38	IN_CIRCLE
2571	1912_circle_38	IN_CIRCLE
2053	1912_circle_38	IN_CIRCLE
1920	1912_circle_38	IN_CIRCLE
2125	1912_circle_38	IN_CIRCLE
2047	1912_circle_38	IN_CIRCLE
2176	1912_circle_38	IN_CIRCLE
2294	1912_circle_38	IN_CIRCLE
2533	1912_circle_38	IN_CIRCLE
2054	1912_circle_38	IN_CIRCLE
2567	1912_circle_38	IN_CIRCLE
2543	1912_circle_38	IN_CIRCLE
2304	1912_circle_38	IN_CIRCLE
2332	1912_circle_38	IN_CIRCLE
2194	1912_circle_38	IN_CIRCLE
2592	1912_circle_38	IN_CIRCLE
2250	1912_circle_38	IN_CIRCLE
1718	1912_circle_38	IN_CIRCLE
2384	1912_circle_38	IN_CIRCLE
2642	1912_circle_38	IN_CIRCLE
2594	1912_circle_38	IN_CIRCLE
2187	1912_circle_38	IN_CIRCLE
2377	1912_circle_38	IN_CIRCLE
2148	1912_circle_38	IN_CIRCLE
2241	1912_circle_38	IN_CIRCLE
2445	1912_circle_38	IN_CIRCLE
2183	1912_circle_38	IN_CIRCLE
2451	1912_circle_38	IN_CIRCLE
2224	1912_circle_38	IN_CIRCLE
2068	1912_circle_38	IN_CIRCLE
2511	1912_circle_38	IN_CIRCLE
2419	1912_circle_38	IN_CIRCLE
2372	1912_circle_38	IN_CIRCLE
2333	1912_circle_38	IN_CIRCLE
2259	1912_circle_38	IN_CIRCLE
2598	1912_circle_38	IN_CIRCLE
2209	1912_circle_38	IN_CIRCLE
1945	1912_circle_38	IN_CIRCLE
2438	1912_circle_38	IN_CIRCLE
2516	1912_circle_38	IN_CIRCLE
2597	1912_circle_38	IN_CIRCLE
2475	1912_circle_38	IN_CIRCLE
2042	1912_circle_38	IN_CIRCLE
2608	1912_circle_38	IN_CIRCLE
2010	1912_circle_38	IN_CIRCLE
2087	1912_circle_38	IN_CIRCLE
2247	1912_circle_38	IN_CIRCLE
2519	1912_circle_38	IN_CIRCLE
2246	1912_circle_38	IN_CIRCLE
2471	1912_circle_38	IN_CIRCLE
2582	1912_circle_38	IN_CIRCLE
2436	1912_circle_38	IN_CIRCLE
2191	1912_circle_38	IN_CIRCLE
2223	1912_circle_38	IN_CIRCLE
2273	1912_circle_38	IN_CIRCLE
1577	1912_circle_38	IN_CIRCLE
2153	1912_circle_38	IN_CIRCLE
2589	1912_circle_38	IN_CIRCLE
2555	1912_circle_38	IN_CIRCLE
2292	1912_circle_38	IN_CIRCLE
2635	1912_circle_38	IN_CIRCLE
1955	1912_circle_38	IN_CIRCLE
2280	1912_circle_38	IN_CIRCLE
1923	1912_circle_38	IN_CIRCLE
2028	1912_circle_38	IN_CIRCLE
1947	1912_circle_38	IN_CIRCLE
2268	1912_circle_38	IN_CIRCLE
2038	1912_circle_38	IN_CIRCLE
2151	1912_circle_38	IN_CIRCLE
2649	1912_circle_38	IN_CIRCLE
2135	1912_circle_38	IN_CIRCLE
2196	1912_circle_38	IN_CIRCLE
2279	1912_circle_38	IN_CIRCLE
2347	1912_circle_38	IN_CIRCLE
2203	1912_circle_38	IN_CIRCLE
2289	1912_circle_38	IN_CIRCLE
2416	1912_circle_38	IN_CIRCLE
2643	1912_circle_38	IN_CIRCLE
1954	1912_circle_38	IN_CIRCLE
2319	1912_circle_38	IN_CIRCLE
2351	1912_circle_38	IN_CIRCLE
2102	1912_circle_38	IN_CIRCLE
2254	1912_circle_38	IN_CIRCLE
2420	1912_circle_38	IN_CIRCLE
2473	1912_circle_38	IN_CIRCLE
2472	1912_circle_38	IN_CIRCLE
2328	1912_circle_38	IN_CIRCLE
1932	1912_circle_38	IN_CIRCLE
2302	1912_circle_38	IN_CIRCLE
2189	1912_circle_38	IN_CIRCLE
2498	1912_circle_38	IN_CIRCLE
2117	1912_circle_38	IN_CIRCLE
2169	1912_circle_38	IN_CIRCLE
2007	1912_circle_38	IN_CIRCLE
2174	1912_circle_38	IN_CIRCLE
2491	1912_circle_38	IN_CIRCLE
2463	1912_circle_38	IN_CIRCLE
2461	1912_circle_38	IN_CIRCLE
2081	1912_circle_38	IN_CIRCLE
2163	1912_circle_38	IN_CIRCLE
1994	1912_circle_38	IN_CIRCLE
2071	1912_circle_38	IN_CIRCLE
1465	1912_circle_38	IN_CIRCLE
2032	1912_circle_38	IN_CIRCLE
136	1912_circle_38	IN_CIRCLE
2052	1912_circle_38	IN_CIRCLE
2338	1912_circle_38	IN_CIRCLE
2134	1912_circle_38	IN_CIRCLE
2399	1912_circle_38	IN_CIRCLE
2343	1912_circle_38	IN_CIRCLE
2111	1912_circle_38	IN_CIRCLE
2274	1912_circle_38	IN_CIRCLE
2315	1912_circle_38	IN_CIRCLE
1941	1912_circle_38	IN_CIRCLE
2127	1912_circle_38	IN_CIRCLE
2199	1912_circle_38	IN_CIRCLE
2133	1912_circle_38	IN_CIRCLE
1948	1912_circle_38	IN_CIRCLE
2616	1912_circle_38	IN_CIRCLE
2610	1912_circle_38	IN_CIRCLE
2143	1912_circle_38	IN_CIRCLE
2149	1912_circle_38	IN_CIRCLE
2039	1912_circle_38	IN_CIRCLE
2496	1912_circle_38	IN_CIRCLE
2344	1912_circle_39	IN_CIRCLE
2289	1912_circle_39	IN_CIRCLE
2328	1912_circle_39	IN_CIRCLE
2468	1912_circle_39	IN_CIRCLE
2054	1912_circle_40	IN_CIRCLE
2642	1912_circle_40	IN_CIRCLE
2653	1912_circle_40	IN_CIRCLE
2241	1912_circle_40	IN_CIRCLE
2598	1912_circle_40	IN_CIRCLE
1945	1912_circle_40	IN_CIRCLE
2273	1912_circle_40	IN_CIRCLE
2609	1912_circle_40	IN_CIRCLE
2151	1912_circle_40	IN_CIRCLE
2102	1912_circle_40	IN_CIRCLE
2032	1912_circle_40	IN_CIRCLE
2052	1912_circle_40	IN_CIRCLE
2465	1912_circle_40	IN_CIRCLE
2144	1912_circle_40	IN_CIRCLE
2599	1912_circle_40	IN_CIRCLE
2367	1912_circle_41	IN_CIRCLE
2402	1912_circle_41	IN_CIRCLE
2440	1912_circle_41	IN_CIRCLE
1949	1912_circle_41	IN_CIRCLE
2456	1912_circle_41	IN_CIRCLE
2119	1912_circle_41	IN_CIRCLE
2634	1912_circle_41	IN_CIRCLE
2411	1912_circle_41	IN_CIRCLE
2452	1912_circle_41	IN_CIRCLE
2540	1912_circle_41	IN_CIRCLE
2047	1912_circle_41	IN_CIRCLE
2176	1912_circle_41	IN_CIRCLE
2455	1912_circle_41	IN_CIRCLE
2049	1912_circle_41	IN_CIRCLE
2286	1912_circle_41	IN_CIRCLE
2186	1912_circle_41	IN_CIRCLE
2424	1912_circle_41	IN_CIRCLE
2181	1912_circle_41	IN_CIRCLE
2080	1912_circle_41	IN_CIRCLE
2017	1912_circle_41	IN_CIRCLE
1915	1912_circle_41	IN_CIRCLE
2397	1912_circle_41	IN_CIRCLE
2031	1912_circle_41	IN_CIRCLE
1933	1912_circle_41	IN_CIRCLE
2382	1912_circle_41	IN_CIRCLE
2178	1912_circle_41	IN_CIRCLE
2204	1912_circle_41	IN_CIRCLE
1937	1912_circle_41	IN_CIRCLE
2642	1912_circle_41	IN_CIRCLE
2238	1912_circle_41	IN_CIRCLE
2371	1912_circle_41	IN_CIRCLE
2120	1912_circle_41	IN_CIRCLE
2160	1912_circle_41	IN_CIRCLE
2029	1912_circle_41	IN_CIRCLE
2373	1912_circle_41	IN_CIRCLE
2541	1912_circle_41	IN_CIRCLE
2314	1912_circle_41	IN_CIRCLE
2437	1912_circle_41	IN_CIRCLE
2403	1912_circle_41	IN_CIRCLE
2523	1912_circle_41	IN_CIRCLE
2008	1912_circle_41	IN_CIRCLE
2534	1912_circle_41	IN_CIRCLE
2082	1912_circle_41	IN_CIRCLE
2342	1912_circle_41	IN_CIRCLE
2227	1912_circle_41	IN_CIRCLE
2310	1912_circle_41	IN_CIRCLE
2587	1912_circle_41	IN_CIRCLE
2614	1912_circle_41	IN_CIRCLE
2419	1912_circle_41	IN_CIRCLE
2175	1912_circle_41	IN_CIRCLE
2162	1912_circle_41	IN_CIRCLE
2277	1912_circle_41	IN_CIRCLE
2209	1912_circle_41	IN_CIRCLE
2321	1912_circle_41	IN_CIRCLE
2228	1912_circle_41	IN_CIRCLE
2013	1912_circle_41	IN_CIRCLE
2569	1912_circle_41	IN_CIRCLE
2105	1912_circle_41	IN_CIRCLE
1936	1912_circle_41	IN_CIRCLE
2158	1912_circle_41	IN_CIRCLE
2357	1912_circle_41	IN_CIRCLE
2322	1912_circle_41	IN_CIRCLE
1990	1912_circle_41	IN_CIRCLE
1996	1912_circle_41	IN_CIRCLE
1964	1912_circle_41	IN_CIRCLE
2557	1912_circle_41	IN_CIRCLE
2632	1912_circle_41	IN_CIRCLE
2581	1912_circle_41	IN_CIRCLE
1922	1912_circle_41	IN_CIRCLE
2562	1912_circle_41	IN_CIRCLE
2129	1912_circle_41	IN_CIRCLE
2412	1912_circle_41	IN_CIRCLE
2566	1912_circle_41	IN_CIRCLE
2570	1912_circle_41	IN_CIRCLE
1930	1912_circle_41	IN_CIRCLE
2360	1912_circle_41	IN_CIRCLE
2152	1912_circle_41	IN_CIRCLE
2379	1912_circle_41	IN_CIRCLE
2345	1912_circle_41	IN_CIRCLE
2656	1912_circle_41	IN_CIRCLE
2318	1912_circle_41	IN_CIRCLE
2089	1912_circle_41	IN_CIRCLE
2366	1912_circle_41	IN_CIRCLE
2155	1912_circle_41	IN_CIRCLE
2497	1912_circle_41	IN_CIRCLE
2362	1912_circle_41	IN_CIRCLE
2659	1912_circle_41	IN_CIRCLE
2193	1912_circle_41	IN_CIRCLE
2141	1912_circle_41	IN_CIRCLE
2242	1912_circle_41	IN_CIRCLE
1923	1912_circle_41	IN_CIRCLE
1934	1912_circle_41	IN_CIRCLE
2232	1912_circle_41	IN_CIRCLE
2038	1912_circle_41	IN_CIRCLE
2023	1912_circle_41	IN_CIRCLE
2316	1912_circle_41	IN_CIRCLE
2251	1912_circle_41	IN_CIRCLE
2236	1912_circle_41	IN_CIRCLE
2525	1912_circle_41	IN_CIRCLE
2035	1912_circle_41	IN_CIRCLE
2637	1912_circle_41	IN_CIRCLE
2272	1912_circle_41	IN_CIRCLE
2085	1912_circle_41	IN_CIRCLE
2341	1912_circle_41	IN_CIRCLE
1965	1912_circle_41	IN_CIRCLE
1944	1912_circle_41	IN_CIRCLE
2156	1912_circle_41	IN_CIRCLE
2289	1912_circle_41	IN_CIRCLE
2416	1912_circle_41	IN_CIRCLE
2036	1912_circle_41	IN_CIRCLE
2335	1912_circle_41	IN_CIRCLE
2618	1912_circle_41	IN_CIRCLE
2317	1912_circle_41	IN_CIRCLE
2361	1912_circle_41	IN_CIRCLE
2106	1912_circle_41	IN_CIRCLE
2421	1912_circle_41	IN_CIRCLE
2388	1912_circle_41	IN_CIRCLE
2503	1912_circle_41	IN_CIRCLE
2126	1912_circle_41	IN_CIRCLE
1960	1912_circle_41	IN_CIRCLE
2565	1912_circle_41	IN_CIRCLE
2448	1912_circle_41	IN_CIRCLE
2313	1912_circle_41	IN_CIRCLE
2406	1912_circle_41	IN_CIRCLE
2580	1912_circle_41	IN_CIRCLE
2628	1912_circle_41	IN_CIRCLE
2473	1912_circle_41	IN_CIRCLE
2612	1912_circle_41	IN_CIRCLE
2474	1912_circle_41	IN_CIRCLE
2182	1912_circle_41	IN_CIRCLE
2577	1912_circle_41	IN_CIRCLE
2168	1912_circle_41	IN_CIRCLE
2051	1912_circle_41	IN_CIRCLE
2498	1912_circle_41	IN_CIRCLE
2197	1912_circle_41	IN_CIRCLE
2117	1912_circle_41	IN_CIRCLE
2174	1912_circle_41	IN_CIRCLE
2114	1912_circle_41	IN_CIRCLE
2231	1912_circle_41	IN_CIRCLE
2130	1912_circle_41	IN_CIRCLE
2034	1912_circle_41	IN_CIRCLE
2041	1912_circle_41	IN_CIRCLE
2260	1912_circle_41	IN_CIRCLE
1926	1912_circle_41	IN_CIRCLE
2070	1912_circle_41	IN_CIRCLE
2480	1912_circle_41	IN_CIRCLE
2145	1912_circle_41	IN_CIRCLE
2603	1912_circle_41	IN_CIRCLE
2173	1912_circle_41	IN_CIRCLE
2091	1912_circle_41	IN_CIRCLE
2133	1912_circle_41	IN_CIRCLE
2610	1912_circle_41	IN_CIRCLE
2325	1912_circle_41	IN_CIRCLE
2146	1912_circle_41	IN_CIRCLE
2248	1912_circle_41	IN_CIRCLE
2405	1912_circle_41	IN_CIRCLE
2331	1912_circle_41	IN_CIRCLE
2211	1912_circle_41	IN_CIRCLE
1975	1912_circle_41	IN_CIRCLE
2296	1912_circle_41	IN_CIRCLE
1978	1912_circle_41	IN_CIRCLE
2250	1912_circle_42	IN_CIRCLE
2384	1912_circle_42	IN_CIRCLE
2529	1912_circle_42	IN_CIRCLE
2531	1912_circle_42	IN_CIRCLE
2372	1912_circle_42	IN_CIRCLE
2400	1912_circle_42	IN_CIRCLE
2389	1912_circle_42	IN_CIRCLE
2355	1912_circle_42	IN_CIRCLE
1976	1912_circle_42	IN_CIRCLE
2203	1912_circle_42	IN_CIRCLE
2312	1912_circle_42	IN_CIRCLE
2319	1912_circle_42	IN_CIRCLE
2616	1912_circle_42	IN_CIRCLE
1913	1912_circle_42	IN_CIRCLE
2598	1912_circle_43	IN_CIRCLE
2459	1912_circle_43	IN_CIRCLE
2470	1912_circle_43	IN_CIRCLE
2134	1912_circle_43	IN_CIRCLE
2586	1912_circle_44	IN_CIRCLE
2073	1912_circle_44	IN_CIRCLE
2575	1912_circle_44	IN_CIRCLE
2229	1912_circle_44	IN_CIRCLE
1984	1912_circle_44	IN_CIRCLE
2244	1912_circle_44	IN_CIRCLE
2619	1912_circle_44	IN_CIRCLE
2433	1912_circle_44	IN_CIRCLE
2453	1912_circle_45	IN_CIRCLE
2505	1912_circle_45	IN_CIRCLE
1974	1912_circle_45	IN_CIRCLE
2208	1912_circle_45	IN_CIRCLE
2651	1912_circle_45	IN_CIRCLE
3518	3437_circle_0	IN_CIRCLE
3860	3437_circle_0	IN_CIRCLE
3605	3437_circle_0	IN_CIRCLE
3488	3437_circle_0	IN_CIRCLE
3938	3437_circle_0	IN_CIRCLE
3574	3437_circle_0	IN_CIRCLE
3604	3437_circle_0	IN_CIRCLE
3640	3437_circle_0	IN_CIRCLE
3832	3437_circle_0	IN_CIRCLE
3786	3437_circle_1	IN_CIRCLE
3623	3437_circle_1	IN_CIRCLE
3947	3437_circle_1	IN_CIRCLE
3782	3437_circle_1	IN_CIRCLE
3963	3437_circle_2	IN_CIRCLE
3771	3437_circle_2	IN_CIRCLE
3939	3437_circle_2	IN_CIRCLE
3682	3437_circle_2	IN_CIRCLE
3624	3437_circle_2	IN_CIRCLE
3894	3437_circle_2	IN_CIRCLE
3949	3437_circle_2	IN_CIRCLE
3518	3437_circle_3	IN_CIRCLE
3860	3437_circle_3	IN_CIRCLE
3651	3437_circle_3	IN_CIRCLE
3605	3437_circle_3	IN_CIRCLE
3677	3437_circle_3	IN_CIRCLE
3488	3437_circle_3	IN_CIRCLE
3962	3437_circle_3	IN_CIRCLE
3880	3437_circle_3	IN_CIRCLE
3456	3437_circle_3	IN_CIRCLE
1085	3437_circle_3	IN_CIRCLE
3656	3437_circle_3	IN_CIRCLE
3753	3437_circle_3	IN_CIRCLE
3938	3437_circle_3	IN_CIRCLE
3574	3437_circle_3	IN_CIRCLE
3521	3437_circle_3	IN_CIRCLE
3830	3437_circle_3	IN_CIRCLE
3633	3437_circle_3	IN_CIRCLE
3604	3437_circle_3	IN_CIRCLE
3948	3437_circle_3	IN_CIRCLE
3674	3437_circle_3	IN_CIRCLE
3907	3437_circle_3	IN_CIRCLE
3640	3437_circle_3	IN_CIRCLE
3832	3437_circle_3	IN_CIRCLE
3586	3437_circle_3	IN_CIRCLE
3677	3437_circle_4	IN_CIRCLE
3721	3437_circle_4	IN_CIRCLE
3880	3437_circle_4	IN_CIRCLE
3454	3437_circle_4	IN_CIRCLE
1085	3437_circle_4	IN_CIRCLE
